permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at
/Organization/99Taojin-Com	99taojin.com	http://www.99taojin.com	Manufacturing	operating	CHN	23	Shanghai	Shanghai	01-01-2009
/Organization/99Taxis	99Taxis	http://www.99taxis.com	Android|iOS|Mobile|Mobile Payments|SaaS|Taxis	operating	BRA	2	Sao Paulo	SÃ£o Paulo	26-03-2013
/Organization/99Tests	99tests	http://99tests.com	Software	operating	IND	19	Bangalore	Bangalore	14-02-2011
/Organization/99Times-Cn	99times.cn	http://www.99times.cn	E-Commerce	closed	CHN	23	Shanghai	Shanghai	01-01-2005
/Organization/9Car-Technology-Llc	9car Technology LLC	http://www.chejianghu.com	Automotive|Cars|E-Commerce	closed	CHN	22	Beijing	Beijing	18-11-2009
/Organization/9Cookies	9Cookies	http://www.9cookies.com/	Point of Sale|Restaurants	acquired	DEU	16	Berlin	Berlin	01-01-2012
/Organization/9Diamond	9DIAMOND	http://info.9diamond.com	E-Commerce	operating	CHN	23	Shanghai	Shanghai	01-03-2005
/Organization/9Facts	9facts	http://9facts.com	SEO|Social Media	closed	RUS	71	Perm	Yekaterinburg	01-05-2011
/Organization/9Flats	9flats	http://www.9flats.com	Travel	operating					01-02-2011
/Organization/9Flava	9Flava		Advertising	operating	KOR	11	Seoul	Seoul	01-10-2011
/Organization/9Gag	9GAG	http://9gag.com	Social Media	operating	HKG		Hong Kong	Hong Kong	01-01-2008
/Organization/9Lenses	9Lenses	http://www.9lenses.com	Business Analytics|Enterprise Software|SaaS|Software	operating	USA	VA	"Washington, D.C."	Sterling	01-01-2011
/Organization/9Mile-Labs	9Mile Labs	http://www.9milelabs.com	Software|Technology	operating	USA	WA	Seattle	Seattle	01-01-2013
/Organization/9Sky-Com	9sky.com	http://www.9sky.com	Photography|Video	operating					01-01-1999
/Organization/9Slides	9SLIDES	http://www.9SLIDES.com	Enterprises|Enterprise Software|iPad|Presentations|SaaS|Training	acquired	USA	WA	Seattle	Redmond	01-06-2010
/Organization/9Star-Research	9Star Research	http://www.9starinc.com	Software	operating	USA	TX	Austin	Austin	01-01-2002
/Organization/9Th-Dimension-Biotech	9th Dimension Biotech	http://www.9dbiotech.com		closed					
/Organization/9Tong-Com	9tong.com	http://www.9tong.com	Mobile	operating	CHN	23	Shanghai	Shanghai	01-09-2011
/Organization/9You	9You	http://9you.com	Games|Virtual Worlds	operating	CHN	23	Shanghai	Shanghai	
/Organization/A	A Plus	http://www.aplus.com/	Digital Media|News|Social Media	operating	USA	NY	New York City	New York	01-01-2013
/Organization/A-76-Technologies	A-76 Technologies	http://www.a76tech.com/	Chemicals	operating	USA	TX	Houston	Houston	01-01-2014
/Organization/A-A-Custom-Cornhole	A & A Custom Cornhole	http://www.aacustomcornhole.com/	Entertainment|Recreation|Sports	operating	USA	NC	Raleigh	Durham	01-09-2013
/Organization/A-A-Manufacturing	A&A Manufacturing	http://www.aaman.com/	Innovation Engineering|Manufacturing|Water Purification	operating	USA	WI	Milwaukee	New Berlin	
/Organization/A-And-A-Travel-Service	A and A Travel Service	http://www.aandatravelservices.com/	Travel & Tourism	operating	USA	CA	Los Angeles	Los Angeles	04-11-2008
/Organization/A-B-Productions	A.B Productions		Media|Music|News	operating	USA	CA	Los Angeles	Los Angeles	11-12-2012
/Organization/A-Better-Tomorrow-Treatment-Center	A Better Tomorrow Treatment Center		Health and Wellness	operating	USA	CA	Ontario - Inland Empire	Murrieta	01-01-2004
/Organization/A-Bit-Lucky	A Bit Lucky	http://www.abitlucky.com	Games|Social Games	closed	USA	CA	SF Bay Area	San Mateo	01-10-2009
/Organization/A-Class-Limos	A Class Limos	https://www.aclass-limos.com	Limousines	operating	USA	FL	Ft. Lauderdale	Pompano Beach	11-11-2011
/Organization/A-Crowd-Of-Monsters	A Crowd of Monsters	http://acrowdofmonsters.com	Games	operating	ESP	56	Barcelona	Barcelona	
/Organization/A-Curated-World	A Curated World	http://kaymcgowan.com	E-Commerce	operating	USA	RI	Providence	Providence	
/Organization/A-D-A-M-Inc	A.D.A.M INC	http://www.adam.com/	Health and Wellness|Health Care|Healthcare Services|Medical|Technology	operating					01-01-1990
/Organization/A-D-Propane	A & D Propane	http://www.propane.us/	Hardware|Specialty Chemicals	operating	USA	TX	Houston	Conroe	01-02-2003
/Organization/A-Dance-For-Me	A Dance for Me	http://www.adanceforme.com/	Media|News|Photo Sharing|Video	operating	USA	MT	Missoula	Missoula	31-07-2011
/Organization/A-E-Complete-Home-Services	A&E Complete Home Services	http://www.aecompletehome.com	Consulting	operating	USA	CO	Denver	Lakewood	01-07-2006
/Organization/A-Family-First-Community-Services	A Family First Community Services	http://affcs.net	Health and Wellness	operating	USA	GA	Atlanta	Atlanta	01-01-2008
/Organization/A-Fourth-Act	A Fourth Act	http://www.afourthact.com/	Creative	operating	USA	OR	"Portland, Oregon"	Portland	
/Organization/A-G-Pharmaceutical	A&G Pharmaceutical	http://www.agpharma.com	Biotechnology	operating	USA	MD	Baltimore	Columbia	
/Organization/A-Gas	A-Gas	http://www.agas.com	Clean Technology	operating	GBR	B7	Bristol	Bristol	
/Organization/A-Green-Nights-Sleep	A Green Night's Sleep	http://www.agreennightssleep.com		operating	USA	OH	"Columbus, Ohio"	Columbus	01-01-2011
/Organization/A-H-Software-House	A&H Software House	http://www.luxriot.com/	Security	operating	USA	NY	Long Island	Copiague	01-01-2005
/Organization/A-L-Technology	A&L Technology		Consumer Goods|Manufacturing|New Product Development	operating	CHN	22	Beijing	Beijing	
/Organization/A-La-Mobile	A la Mobile	http://www.a-la-mobile.com	Mobile	operating	USA	CA	SF Bay Area	San Ramon	01-06-2005
/Organization/A-Life-Medical	A-Life Medical	http://www.alifemedical.com	Biotechnology	acquired	USA	CA	San Diego	San Diego	
/Organization/A-List-Games	[a]list games	http://www.alistgames.com	Games	operating	USA	CA	Los Angeles	Pasadena	
/Organization/A-Little-Easier-Recovery	A Little Easier Recovery	http://www.alittleeasierrecovery.org	Charity|Financial Services|Medical	operating	USA	MA	Boston	North Andover	
/Organization/A-Little-World	A LITTLE WORLD	http://alittleworld.com	Finance	operating	IND	16	Mumbai	Mumbai	02-03-2000
/Organization/A-Max-Technology	A-Max Technology	http://www.amaxhk.com/en/index.html	Audio|Technology|Wireless	operating					27-03-2003
/Organization/A-Network	A+ Network			acquired	USA	TN	Nashville	Nashville	01-01-1989
/Organization/A-P-Pharma	A.P.Pharma	http://appharma.com	Biotechnology	operating	USA	CA	SF Bay Area	Redwood City	
/Organization/A-Place-For-Rover	A Place for Rover	http://www.aplaceforrover.com/	Internet	operating	USA	WA	Seattle	Seattle	01-01-2011
/Organization/A-Pooches-Pleasure	A Pooches Pleasure		Hospitality	operating	USA	VA			
/Organization/A-Power-Energy-Generation	A-Power Energy Generation Systems	http://www.apowerenergy.com/EN	Clean Technology	closed	CHN	19	Shenyang	Shenyang	01-01-2003
/Organization/A-Smarter-City	A Smarter City	http://www.asmartercity.com	Networking|Sensors|Software|Wireless	closed					05-03-2011
/Organization/A-Star	A-STAR	http://agency-star.co.jp	Software	operating	JPN	40	Tokyo	Tokyo	14-05-2012
/Organization/A-Star-Pets	A Star Pets	https://www.astarpets.com	Pets	operating	GBR				
/Organization/A-Suite-Salon	A Suite Salon	https://www.asuitesalon.com/	Real Estate	operating	USA	FL	Palm Beaches	Jupiter	01-07-2007
/Organization/A-Tale-Unfolds	A Tale Unfolds	http://ataleunfolds.co.uk/	Video	operating					
/Organization/A-Tex	A-TEX	http://www.a-tex.com	Fashion	operating	DNK				
/Organization/A-V-E-T-S-C-A-R-E	A V.E.T.S.c.a.r.e.	http://VETScare.net		operating	USA	FL	Florida's Space Coast	Titusville	23-11-2011
/Organization/A-Vida-Feita-De-Desconto	A vida Ã© feita de Desconto		Coupons|Social Commerce	operating	BRA	2	Sao Paulo	SÃ£o Paulo	
/Organization/A-Vu-Media	A-Vu Media	http://www.avumedia.com	Health and Wellness	operating	USA	MN	Minneapolis	Minnetonka	
/Organization/A1-Software-Group	A1 Software Group Inc (Selly Automotive)	http://www.a1softwaregroup.com	Android|Business Productivity|CRM|iOS|iPad|iPhone|Mobile|Point of Sale|Productivity Software	operating	USA	CA	SF Bay Area	San Francisco	01-01-2014
/Organization/A10-Capital	A10 Capital	http://a10capital.com		operating	USA	ID	Boise	Boise	01-01-2007
/Organization/A10-Networks	A10 Networks	http://www.a10networks.com	Cloud Computing|Communications Hardware|Hardware|Networking|Optimization|Security|SEO|Technology|Virtualization|Web Hosting	ipo	USA	CA	SF Bay Area	San Jose	01-10-2004
/Organization/A123Systems	A123 Systems	http://a123systems.com	Batteries|Clean Technology|Energy Storage|Mobile	ipo	USA	MA	Worcester	Westborough	01-01-2001
/Organization/A2B	A2B	http://www.a2b.ru/	Online Rental|Online Reservations|Transportation	closed	RUS	66	St. Petersburg	Saint Petersburg	
/Organization/A2T2	A2T2			closed					
/Organization/A2Zlogix	A2Zlogix	http://a2zlogix.com	3D|Advertising|Content|Content Creators|Content Delivery|Mobile	operating	USA	NJ	Newark	Edison	
/Organization/A4-Data	A4 Data			operating					
/Organization/A4-Data-Technology-Inc	A4 Data Technology Inc		Analytics|Big Data|Cloud Data Services	operating	USA	CA	SF Bay Area	Milpitas	01-05-2013
/Organization/A4Vision	A4Vision	http://www.a4vision.com/	3D Technology	acquired	USA	CA	SF Bay Area	Sunnyvale	
/Organization/A8-Digital-Music	A8 Digital Music	http://www.a8.com	Music	ipo	CHN	30	Shenzhen	Shenzhen	01-01-2000
/Organization/Aa-Carpooling-Website	AA Carpooling Website	http://www.aapinche.cn	Curated Web	operating	CHN				
/Organization/Aa-Party	AA Party	http://www.paidui.me	Mobile	operating	CHN	22	Beijing	Beijing	
/Organization/Aac-Technologies-Holdings	AAC Technologies Holdings	http://aactechnologies.com	Hardware + Software	ipo	CHN	2	Shanghai	Changzhou	01-01-1993
/Organization/Aaipharma-Services	AAIPharma Services	http://www.aaipharma.com	Biotechnology	operating	USA	NC	"Wilmington - Cape Fear, North Carolina"	Wilmington	01-01-1979
/Organization/Aalegal-Cash-Advance	AALegal Cash Advance		Finance|Venture Capital	operating	USA	IL	Chicago	Chicago	16-06-2009
/Organization/Aampp	AAMPP	http://www.aampp.net	Music|Social Network Media	operating	USA	FL	Ft. Lauderdale	Hollywood	31-05-2000
/Organization/Aarden-Pharmaceuticals	Aarden Pharmaceuticals	http://aardenpharma.com	Biotechnology	closed	USA	IN	Indianapolis	Indianapolis	01-01-2008
/Organization/Aardvark	Aardvark	http://googleblog.blogspot.com/2011/09/fall-spring-clean.html	Search	acquired	USA	CA	SF Bay Area	San Francisco	01-07-2007
/Organization/Aarki	Aarki	http://www.aarki.com	Advertising|Mobile|Mobile Advertising|Optimization	operating	USA	CA	SF Bay Area	Mountain View	10-09-2010
/Organization/Aarohi-Communication	Aarohi communication	http://www.aarohi.net/	Application Platforms|Communications Infrastructure|Storage	acquired	USA	CA	SF Bay Area	San Jose	
/Organization/Aaron-Andrews-Apparel	Aaron Andrews Apparel	http://www.aaronandrewsapparel.com	Fashion	operating	USA	IL	Chicago	Aurora	15-01-2008
/Organization/Aasaanjobs-Com	Aasaanjobs	https://www.aasaanjobs.com	Consulting|Recruiting	operating	IND	16	Mumbai	Mumbai	01-11-2014
/Organization/Aasonn	Aasonn	http://aasonn.com	Human Resources	operating	USA	IL	Chicago	Naperville	01-01-2006
/Organization/Aastrom-Biosciences	Aastrom Biosciences	http://www.aastrom.com	Biotechnology	ipo	USA	MI	Detroit	Ann Arbor	01-01-1989
/Organization/Aat-Communications	AAT Communications	http://www.aatcomm.com/	Telecommunications	operating	USA	NY	New York City	Staten Island	
/Organization/Aatag	aaTag	http://www.aatag.com	Social Media	operating	BRA	27	BRA - Other	Sorocaba	01-06-2010
/Organization/Aava-Mobile	Aava Mobile	http://www.aavamobile.com	Mobile	operating	FIN	13	Helsinki	Helsinki	01-01-2009
/Organization/Aavlife	AAVLife	http://aavlife.com	Health Care Information Technology|Medical|Therapeutics	operating	FRA	A8	Paris	Paris	
/Organization/Aavya-Health	Aavya Health	http://dev.aavya.com/login	Health and Insurance|Health and Wellness|Health Care Information Technology|Retail	operating	USA	MA	Boston	Boston	
/Organization/Ab-Group	AB Group		Service Providers|Software	operating	USA	ME	Bangor	Bangor	01-01-2010
/Organization/Ab-Jb-Properties-And-Services	ab&jb properties and services		Real Estate	operating	USA	FL	Gainesville	Inverness	08-05-2014
/Organization/Ab-Microfinance-Bank-Nigeria	AB Microfinance Bank Nigeria	http://ab-mfbnigeria.com	Finance	operating	NGA	5	Lagos	Lagos	
/Organization/Ab-Tasty	AB Tasty	http://en.abtasty.com	Advertising|Analytics|E-Commerce|Optimization|Testing	operating	FRA	A8	Paris	Paris	
/Organization/Aba-English	ABA English	http://www.abaenglish.com/en/	EdTech|Education	operating	ESP	56	Barcelona	Barcelona	01-01-2007
/Organization/Abaad-Embodied-Design-Llc	Abaad Embodied Design LLC	http://www.abaad.ae	3D|Rapidly Expanding	operating	ARE	1	Abu Dhabi	Abu Dhabi	01-01-2012
/Organization/Abacast-Inc	Abacast	http://www.abacast.com	Analytics	acquired	USA	WA	Seattle	Vancouver	02-04-2000
/Organization/Abacus-E-Media	Abacus e-Media	http://abacusemedia.com	Software	operating	GBR	H9	London	London	01-01-1977
/Organization/Abacus-Labs	Abacus	http://abacus.com	SaaS|Software	operating	USA	NY	New York City	New York	01-01-2013
/Organization/Abacuz-Limited	Abacuz Limited	http://abacuz.com.hk	Digital Media|Sales and Marketing|Social Media	operating	HKG		Hong Kong	Hong Kong	
/Organization/Abakan-Inc	Abakan	http://www.abakaninc.com	Clean Technology	operating	USA	FL	Miami	Miami	01-01-2006
/Organization/Abakus	Abakus	http://abakus.me	Advertising|Advertising Platforms|Optimization|Software	operating	USA	CA	SF Bay Area	Emeryville	01-01-2013
/Organization/Abaltat	Tunepresto	http://www.tunepresto.com	Music|Video Editing|Web Development	closed	IRL	10	Galway	Galway	01-01-2008
/Organization/Abaris	Abaris	https://www.myabaris.com	Finance|Finance Technology|Financial Services|FinTech|Insurance|Personal Finance|Software	operating	USA	PA	Philadelphia	Philadelphia	01-05-2014
/Organization/Abaris-Investment-Management	ABARIS Investment Management	http://www.abarisllc.com/	Financial Services|FinTech|Venture Capital	operating	USA	MI	Detroit	Bloomfield Hills	15-04-2011
/Organization/Abarta-Oil-Gas	ABARTA Oil & Gas	http://www.abartaenergy.com/	Oil & Gas	operating	USA	PA	Pittsburgh	Pittsburgh	01-01-1979
/Organization/Abattis-Bioceuticals	Abattis Bioceuticals	http://abattis.com	Biotechnology	ipo	CAN	BC	Vancouver	Vancouver	29-09-1997
/Organization/Abaxia	Abaxia	http://www.abaxia.com	Software	acquired	FRA	A8	Neuilly-sur-seine	Neuilly-sur-seine	01-01-2001
/Organization/Abaxx-Technology	abaXX Technology		Software	operating	DEU	1	Stuttgart	Stuttgart	01-01-1999
/Organization/Abazab	Abazab		Curated Web	closed	USA	CA	SF Bay Area	Campbell	01-01-1997
/Organization/Abb	ABB	http://www.abb.com	Automotive|Clean Technology|Energy|Technology	ipo	CHE	25	Zurich	ZÃ¼rich	01-01-1988
/Organization/Abb-Road	ABB Road	http://www.thatboatplace.com	Software	operating	USA	AL	AL - Other	Chatom	15-01-2010
/Organization/Abbey-House-Media	Abbey House Media		Audiobooks|Bridging Online and Offline|E-Books	operating	USA	TX	Austin	Austin	01-01-2006
/Organization/Abbey-Pharma	Abbey Pharma		Finance|Investment Management|Pharmaceuticals	operating					01-01-2009
/Organization/Abbeypost	AbbeyPost	http://abbeypost.com	E-Commerce|Fashion|Women	acquired	USA	CA	SF Bay Area	San Mateo	01-04-2014
/Organization/Abboom	Abboom	https://abboom.com/	Apps|Social Network Media	operating	CYP	5	Cyprus	Limassol	12-12-2013
/Organization/Abbott	Abbott Labs	http://www.abbott.com	Biotechnology|Health and Wellness|Medical|Venture Capital	ipo	USA	IL	Chicago	Des Plaines	01-01-1991
/Organization/Abbyy	ABBYY	http://www.abbyy.com	Communications Infrastructure|Data Visualization|Software	operating	RUS	48	Moscow	Moscow	01-01-1989
/Organization/Abbyy-Language-Services	ABBYY Language Services	http://www.abbyy-ls.com	Business Services	operating	RUS	48	Moscow	Moscow	01-01-2004
/Organization/Abc-Data	ABC Data	http://www.abcdata.eu	Distributors|Hardware|Information Technology	operating	POL	78	Warsaw	Warszawa	
/Organization/Abc-Live	ABC Live	http://abclive.in	Advertising	closed	IND	5	Chandigarh	Chandigarh	05-12-2007
/Organization/Abc-Management	ABC Management		Real Estate	operating	USA	DC	"Washington, D.C."	Washington	01-01-2013
/Organization/Abcam	Abcam	http://abcam.com	Biotechnology|Events	operating	GBR	C3	London	Cambridge	01-01-1998
/Organization/Abcdexperts	abcdexperts	http://abcdexperts.com	B2B|Marketplaces|Services|Social Media	operating	CRI	8	Costa Rica	San JosÃ©	30-10-2009
/Organization/Abcelex-Technologies	AbCelex Technologies	http://www.abcelex.com/	Biotechnology	operating	CAN	ON	Toronto	Mississauga	01-01-2010
/Organization/Abcellute	Abcellute	http://www.abcellute.com	Biotechnology	closed	GBR	H9	London	London	01-01-2001
/Organization/Abcodia	Abcodia	http://abcodia.com	Biotechnology	operating	GBR	H9	London	London	01-01-2010
/Organization/Abebooks	AbeBooks	http://www.abebooks.com	Curated Web|Textbooks	acquired	CAN	BC	Vancouver	Victoria	01-01-1996
/Organization/Abeelo	Abeelo	http://abeelo.com	Fashion	operating					01-08-2013
/Organization/Abeja-Inc-	ABEJA	http://www.abeja.asia	Analytics|Big Data|Machine Learning|Retail Technology	operating	JPN	40	Tokyo	Tokyo	10-09-2012
/Organization/Abelite-Design-Automation-Inc	"Abelite Design Automation, Inc"	http://www.abelite-da.com	Design|EDA Tools|Semiconductors	operating	USA	CA	SF Bay Area	Walnut Creek	03-02-2012
/Organization/Abeo	abeo	http://abeo.com	Health Care	operating	USA	TX	Dallas	Dallas	
/Organization/Abeome-Corporation	Abeome Corporation			closed					
/Organization/Abeona-Therapeutics	Abeona Therapeutics	http://abeonatherapeutics.com	Biotechnology	operating	USA	OH	Cleveland	Cleveland	01-01-2013
/Organization/Abes-Market	Abe's Market	http://www.abesmarket.com	E-Commerce	operating	USA	IL	Chicago	Chicago	01-09-2009
/Organization/Abfit-Products	ABFIT Products	http://www.abfitproducts.com/	Medical	operating	USA	TX	Dallas	Richardson	03-02-2010
/Organization/Abgenomics	AbGenomics	http://abgenomics.com	Biotechnology	operating	USA	CA	SF Bay Area	Los Altos	01-06-2000
/Organization/Abhinav-Outsourcings-Pvt-Ltd	Abhinav Outsourcings Pvt. Ltd	http://www.abhinav.com/	Business Services|Outsourcing	operating	IND	7	New Delhi	New Delhi	02-10-1994
